<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUB;D;20180803;0;63.3415000;64.0844000;63.0999000;63.8555000;279241
USDRUB;D;20180806;0;63.3163000;63.7855000;63.2230000;63.7390000;234298
USDRUB;D;20180807;0;63.7437000;63.7569000;63.3256000;63.5055000;277939
USDRUB;D;20180808;0;63.5087000;65.6548000;63.3982000;65.5829000;346182
USDRUB;D;20180809;0;65.5973000;66.7170000;65.5315000;66.6078000;329504
USDRUB;D;20180810;0;66.6565000;67.9137000;66.4678000;67.6124000;344785
USDRUB;D;20180813;0;67.8922000;69.3672000;67.2372000;67.5250000;329092
USDRUB;D;20180814;0;67.6117000;67.8137000;66.1464000;66.2816000;368666
USDRUB;D;20180815;0;66.2824000;67.7660000;66.1915000;67.2720000;363879
USDRUB;D;20180816;0;67.2848000;67.3854000;65.7275000;66.8190000;292184
USDRUB;D;20180817;0;66.7952000;67.6406000;66.6401000;66.9862000;334601
USDRUB;D;20180820;0;67.2158000;67.3603000;66.9352000;67.1112000;255642
USDRUB;D;20180821;0;67.0233000;67.6185000;66.8090000;67.3068000;265037
USDRUB;D;20180822;0;67.2652000;68.4387000;67.1269000;68.0760000;345366
USDRUB;D;20180823;0;68.0491000;69.0170000;67.4229000;68.2105000;361051
USDRUB;D;20180824;0;68.2347000;68.3021000;66.6627000;67.2300000;334987
USDRUB;D;20180827;0;67.4370000;67.7075000;66.9400000;67.3580000;362547
USDRUB;D;20180828;0;67.4023000;67.9186000;67.1510000;67.8600000;493141
USDRUB;D;20180829;0;67.8511000;68.3916000;67.6207000;68.0741000;434974
USDRUB;D;20180830;0;67.9843000;68.3963000;67.6100000;68.2435000;494756
USDRUB;D;20180831;0;68.2428000;68.3005000;67.2553000;67.4239000;539076
USDRUB;D;20180903;0;67.5707000;68.1744000;67.4941000;67.8954000;219098
USDRUB;D;20180904;0;67.9249000;68.4833000;67.8550000;68.1545000;295281
USDRUB;D;20180905;0;68.1765000;68.5880000;67.9195000;68.1905000;307882
USDRUB;D;20180906;0;68.2073000;69.6289000;67.5472000;69.2380000;346599
USDRUB;D;20180907;0;69.2661000;70.0513000;68.7402000;70.0175000;341980
USDRUB;D;20180910;0;69.5544000;70.5900000;69.4682000;70.5190000;348250
USDRUB;D;20180911;0;70.5228000;70.6513000;69.3467000;69.3771000;342972
USDRUB;D;20180912;0;69.3467000;69.8021000;68.6084000;68.8607000;336217
USDRUB;D;20180913;0;68.8355000;69.0118000;67.9011000;68.2930000;323477
USDRUB;D;20180914;0;68.2673000;68.5367000;67.4090000;68.0660000;300514
USDRUB;D;20180917;0;68.0531000;68.3652000;67.8694000;68.0620000;212805
USDRUB;D;20180918;0;68.0763000;68.4980000;67.2528000;67.2890000;298516
USDRUB;D;20180919;0;67.3100000;67.4056000;66.6223000;66.6925000;291357
USDRUB;D;20180920;0;66.7304000;66.8954000;66.1547000;66.2981000;334964
USDRUB;D;20180921;0;66.3231000;66.8064000;66.0640000;66.3181000;329371
USDRUB;D;20180924;0;66.6272000;66.7450000;65.6266000;66.0113000;325335
USDRUB;D;20180925;0;65.9820000;66.5788000;65.4647000;65.8210000;281696
USDRUB;D;20180926;0;65.8291000;66.0889000;65.4512000;65.8603000;300765
USDRUB;D;20180927;0;65.8455000;66.1146000;65.1953000;65.5565000;314042
USDRUB;D;20180928;0;65.6093000;65.9383000;65.3269000;65.5748000;312272
USDRUB;D;20181001;0;65.5369000;65.7077000;64.8080000;64.9920000;296007
USDRUB;D;20181002;0;64.9375000;65.6300000;64.8993000;65.4834000;341651
USDRUB;D;20181003;0;65.5129000;66.0126000;65.2987000;65.8490000;330063
USDRUB;D;20181004;0;65.8490000;67.0435000;65.7850000;66.8385000;405424
USDRUB;D;20181005;0;66.9271000;66.9638000;66.3548000;66.5845000;345924
USDRUB;D;20181008;0;66.6279000;67.0911000;66.1388000;66.5853000;270162
USDRUB;D;20181009;0;66.6098000;66.8668000;66.1110000;66.2334000;390134
USDRUB;D;20181010;0;66.2193000;66.8974000;65.9757000;66.8566000;383714
USDRUB;D;20181011;0;66.8053000;67.0062000;65.9514000;66.2888000;452405
USDRUB;D;20181012;0;66.2841000;66.4102000;65.8100000;66.0550000;398577
USDRUB;D;20181015;0;66.0104000;66.3137000;65.2568000;65.6203000;305557
USDRUB;D;20181016;0;65.6715000;65.7050000;65.1950000;65.3488000;375322
USDRUB;D;20181017;0;65.3538000;65.6726000;65.2212000;65.5105000;437978
USDRUB;D;20181018;0;65.5215000;65.8865000;65.4034000;65.7900000;415469
USDRUB;D;20181019;0;65.7736000;65.9204000;65.2686000;65.4530000;401688
USDRUB;D;20181022;0;65.6026000;65.7090000;64.9763000;65.1641000;247688
USDRUB;D;20181023;0;65.1640000;65.7104000;65.1230000;65.4256000;403014
USDRUB;D;20181024;0;65.4645000;65.9811000;64.9030000;65.6030000;466130
USDRUB;D;20181025;0;65.6465000;65.9762000;65.2646000;65.6144000;433044
USDRUB;D;20181026;0;65.6070000;65.9323000;65.3328000;65.3730000;407680
USDRUB;D;20181029;0;65.4642000;66.1520000;65.4095000;65.8240000;408747
USDRUB;D;20181030;0;65.8384000;65.8974000;65.2970000;65.4490000;448250
USDRUB;D;20181031;0;65.4530000;65.8796000;65.3500000;65.8665000;411180
USDRUB;D;20181101;0;65.8665000;65.9280000;65.5113000;65.6562000;392628
USDRUB;D;20181102;0;65.6693000;66.2888000;65.4635000;66.1210000;452716
USDRUB;D;20181105;0;66.1340000;66.4600000;65.7151000;66.0181000;62380
USDRUB;D;20181106;0;66.0570000;66.1553000;65.6437000;66.0930000;330417
USDRUB;D;20181107;0;66.1226000;66.3300000;65.7775000;66.3100000;364681
USDRUB;D;20181108;0;66.3261000;66.9589000;66.0907000;66.8795000;464003
USDRUB;D;20181109;0;66.8748000;68.1942000;66.7153000;67.9080000;503393
USDRUB;D;20181112;0;67.9025000;67.9872000;67.0565000;67.8863000;383317
USDRUB;D;20181113;0;67.8914000;68.1536000;67.4866000;68.1015000;521420
USDRUB;D;20181114;0;68.1224000;68.2667000;66.9588000;67.0521000;500617
